content	timeStamp	tweetId	userId	topic	swn3_negative_words	sentiStrength_pos	afinn_positive_words	afinn_positiveness	swn3_neutral_words	afinn_negative_words	afinn_negativeness	label	lex_positive_words	swn3_negativeness	swn3_positive_words	swn3_positiveness	lex_negative_words	supervised_polarity	sentiStrength_neg
Technology 4 StartUp Britain Week: Attracting Customers With SEO and PPC http://t.co/o7tHRXPr #microsoft	2011-10-19 11:47:06	126625418118832128	noUser	microsoft	0	2	1	2	5	0	0	neutral	0	0.0	0	0.0	0	neutral	-1
@amaboura the entreprise version of #Microsoft #office365 is not available yet in #Algeria i guess	2011-10-19 11:46:13	126625193786490881	noUser	microsoft	4	1	0	0	3	0	0	neutral	0	-0.984375	1	0.09375	0	negative	-1
I have concluded, having used it since March, that Windows 7 Ultimate is a complete catastrophe. Mr Gates, you have lost the plot #Microsoft	2011-10-19 11:35:40	126622538557177856	noUser	microsoft	8	1	0	0	5	2	-6	negative	1	-0.7691860198974609	4	0.715087890625	3	negative	-1
#Microsoft Takes a Shot at the #Wii in Their Newest #DanceCentral 2 Ad [Video] http://t.co/A8tlwr3o #Kinect #games	2011-10-19 11:35:10	126622411587190784	noUser	microsoft	1	1	0	0	5	0	0	neutral	0	-0.0625	1	0.122772216796875	0	neutral	-1
@WonderLaura, Please cld u send me steps on how to add a custom .master files through SPD 2010. i just downloaded some files from #Microsoft	2011-10-19 11:34:57	126622356817981440	noUser	microsoft	2	2	1	1	3	0	0	neutral	3	-0.09375	9	0.7997665405273438	0	neutral	-1
#VisualStudio 11 Developer Preview Training Kit released: start learning - http://t.co/d6meZBZv #Microsoft	2011-10-19 11:34:43	126622297917374464	noUser	microsoft	2	1	0	0	3	0	0	neutral	1	-0.14062142372131348	2	0.5625	0	neutral	-1
#Microsoft news: #SQLServer licensing will be different from december2011 | #Office365 and #Azure will be available in #Algeria in 2013	2011-10-19 11:31:50	126621573271650304	noUser	microsoft	0	1	0	0	4	0	0	neutral	2	0.0	7	0.211181640625	0	neutral	-1
How to oranise and sort your emails with the categories feature in #Microsoft #Outlook - http://t.co/NSpqbzFZ	2011-10-19 11:30:07	126621144177577984	noUser	microsoft	0	1	0	0	2	0	0	neutral	0	0.0	2	0.12109375	0	neutral	-1
#Microsoft Announces New â€œPlayful Learningâ€ Titles - Wired News : http://t.co/nN8oietT #av	2011-10-19 11:30:07	126621142743138305	noUser	microsoft	1	1	0	0	1	0	0	neutral	0	-0.09375	2	0.1304931640625	0	neutral	-1
Ballmer Feels Lucky Microsoft Didn't Buy Yahoo in 2008 http://t.co/MK8pv0TN #gdapps #ballmer #microsoft #yahoo	2011-10-19 11:23:55	126619580096462848	noUser	microsoft	2	2	1	3	1	0	0	neutral	1	-0.625	2	1.08203125	0	neutral	-1
@cloudnewsindia The War of #Email #Cloud Computing: #Google vs. #Microsoft http://t.co/zu9pSwSG	2011-10-19 11:22:46	126619293977812992	noUser	microsoft	3	1	0	0	2	1	-2	neutral	0	-0.1363525390625	0	0.0	2	neutral	-3
#Microsoft chief admits lucky escape from buying Yahoo! http://t.co/xOqL8Wqh	2011-10-19 11:22:38	126619258099744768	noUser	microsoft	1	2	1	3	1	2	-2	neutral	1	-0.062652587890625	2	0.859375	0	neutral	-1
#Microsoft's Kinect brings 'playful learning' to the Xbox 360 http://t.co/1KAi853k	2011-10-19 11:22:37	126619256015167488	noUser	microsoft	0	2	0	0	0	0	0	neutral	1	0.0	1	0.1875	0	neutral	-1
How #Apple eclipsed #Microsoft http://t.co/dL9CRCZy	2011-10-19 11:19:07	126618374972248064	noUser	microsoft	0	1	0	0	1	0	0	negative	0	0.0	0	0.0	0	neutral	-1
#HEUTE - #Microsoft #Office #2010 Home &amp; Student Product Key Card [1 User] - statt 149â‚¬ nur 89,99â‚¬ - http://t.co/3QXy2Zo4	2011-10-19 11:16:09	126617626435780608	noUser	microsoft	1	1	0	0	4	0	0	neutral	0	-0.125	3	0.011722564697265625	0	neutral	-1
RT @mattimooz: I'm at #microsoft and been served #cake for lunch, ok not just cake but its definitely involved. You live a good life @bennuk	2011-10-19 11:14:13	126617142761230337	noUser	microsoft	5	2	1	3	3	0	0	neutral	4	-0.75	7	1.3354117292910814	0	positive	-1
@MrRobinson &quot;hard for&quot; balms &quot;to get excited over Android phones&quot; because #Microsoft isn't collecting enough royalties yet. #isaidit	2011-10-19 11:12:54	126616809079193600	noUser	microsoft	1	3	1	3	2	0	0	neutral	1	-0.25	4	0.20709610077028628	0	neutral	-1
â€œ@GeeCloud: Congratulations to Softline Pastel (@SageGroupZA) for winning #ISV of the Year at #Microsoft #partnersummitâ€ @SoftlinePastel	2011-10-19 11:12:13	126616636621996032	noUser	microsoft	1	1	2	6	3	0	0	neutral	1	-0.0625	1	0.21875	0	positive	-1
RT @tmj_cin_itdnet: Microsoft Sharepoint Consulting IT Specialist - IBM:  ( #Cincinnati , OH) http://t.co/QAU47eeq #Microsoft #Jobs #Job #TweetMyJOBS	2011-10-19 11:08:21	126615663119843328	noUser	microsoft	1	1	0	0	4	0	0	neutral	0	-0.006862640380859375	0	0.0	0	neutral	-1
RT @tmj_cin_itdnet: Microsoft Windows Presentation Foundation (WPF) Consulting IT Spe... - IBM:  ( #Cincinnati , OH) http://t.co/o70FALn2 #Microsoft #Jobs #Job	2011-10-19 11:08:17	126615649077301248	noUser	microsoft	1	1	0	0	6	0	0	neutral	0	-0.006862640380859375	0	0.0	0	neutral	-1
#HEUTE - #Microsoft #Office #2010 Home &amp; Student Product Key Card [1 User] - statt 149â‚¬ nur 89,99â‚¬ - http://t.co/YLlITFAt	2011-10-19 11:07:57	126615565673570305	noUser	microsoft	1	1	0	0	4	0	0	neutral	0	-0.125	3	0.011722564697265625	0	neutral	-1
#microsoft #wtf #UEFI http://t.co/p4XcYl2x	2011-10-19 11:07:42	126615502259879938	noUser	microsoft	0	1	0	0	0	1	-4	negative	0	0.0	0	0.0	0	neutral	-3
#Microsoft #Cloud Getting Physical with Virtual Servers: Q. Is it important that Windows Server and Microso... http://t.co/n8ky79pQ #TCN	2011-10-19 11:07:06	126615350916816896	noUser	microsoft	1	1	1	2	5	0	0	neutral	1	-0.0582275390625	3	0.375	1	neutral	-1
Build once, scale to many: #Microsoft allows creators to extend experiences to multiple touchpoints like xBox, Windows Mobile. #ULforthewin	2011-10-19 11:04:53	126614792092909568	noUser	microsoft	1	2	2	3	5	0	0	neutral	1	-5.79833984375E-4	3	0.18896484375	0	neutral	-1
Oh how much do I loathe #microsoft??? An hour to 'configure updates' which it is then unable to do so another 20 mins 'reverting changes'...	2011-10-19 11:04:46	126614764339212288	noUser	microsoft	7	1	0	0	5	1	-3	negative	0	-1.1249313354492188	2	0.296875	2	negative	-1
@cloudnewsindia New Version of #Cloud InTune is Available: Posted on #Windows 7 News...#Microsoft has just..http://bit.ly/pY0hlZ	2011-10-19 11:03:11	126614365280542720	noUser	microsoft	1	1	0	0	4	0	0	neutral	0	-0.0582275390625	3	0.2008056640625	1	neutral	-1
@cloudnewsindia New Version of #Cloud InTune is Available: Posted on #Windows 7 News...#Microsoft has just released..http://bit.ly/pY0hlZ	2011-10-19 11:02:12	126614116927422464	noUser	microsoft	1	1	0	0	4	0	0	neutral	1	-0.0582275390625	4	0.3734130859375	1	neutral	-1
#Ballmer On Not Buying #Yahoo: â€œSometimes Youâ€™reÂ Luckyâ€ via @techcrunch http://t.co/MrjkOXnO #Microsoft	2011-10-19 11:01:53	126614037608935424	noUser	microsoft	2	1	0	0	1	0	0	neutral	0	-0.9375	1	0.03125	0	neutral	-1
Microsoft's Steve Ballmer attacks Android phones http://t.co/ExByurKL #windows #android #microsoft #google	2011-10-19 11:01:25	126613919623159808	noUser	microsoft	1	1	0	0	3	1	-1	neutral	0	-0.0625	0	0.0	0	neutral	-3
#Microsoft Windows Server 2008 R2 Enterprise OEM #preisvergleich http://t.co/0jWsfMQn Bewertung softline24 #test #Microsoft	2011-10-19 11:00:45	126613753499353088	noUser	microsoft	0	1	0	0	2	0	0	neutral	0	0.0	2	0.25811767578125	0	neutral	-1
#Microsoft announces official SQL Server driver for #Linux - http://t.co/lgTx40UM #SqlServer	2011-10-19 11:00:18	126613640278315008	noUser	microsoft	0	1	0	0	3	0	0	neutral	0	0.0	1	0.015625	0	neutral	-1
There is a chance? #Microsoft and #Mobile http://t.co/p4ChgGwg	2011-10-19 11:00:16	126613630551719936	noUser	microsoft	1	1	1	2	1	0	0	neutral	0	-0.0625	2	0.130859375	0	neutral	-1
RT @akipekka: Steve Ballmer: Bunch of new Nokia Windows Phones coming next week http://t.co/8F2FVygU via @esphoneblog #wp7 #nokia #microsoft	2011-10-19 10:59:32	126613447487127553	noUser	microsoft	2	1	0	0	2	0	0	neutral	0	-0.0390625	2	0.1461181640625	0	positive	-1
#Job #ICT System Administrator Windows: GSI Consultants, Zug http://t.co/96Vi7GIu #Microsoft #IT	2011-10-19 10:58:51	126613275331919872	noUser	microsoft	3	1	0	0	2	0	0	neutral	0	-0.15432357788085938	0	0.0	0	neutral	-1
Steve Ballmer: Bunch of new Nokia Windows Phones coming next week http://t.co/8F2FVygU via @esphoneblog #wp7 #nokia #microsoft	2011-10-19 10:53:20	126611886979555328	noUser	microsoft	2	1	0	0	2	0	0	neutral	0	-0.0390625	2	0.1461181640625	0	neutral	-1
RT @qmatteoq: Leaving for #smau : I'll be at the #Microsoft stand as a trainer for the #wpdev labs. Meet me there!	2011-10-19 10:52:56	126611785666134016	noUser	microsoft	5	2	0	0	4	0	0	neutral	1	-0.2893066704273224	2	0.03925323486328125	0	neutral	-1
RT @asherCFO: #Yahoo up 4 sale - again! Yrs back #Microsoft almost bought it &amp; now glad it didn't. This could b deal of the year that dosent happen!	2011-10-19 10:52:40	126611718376919041	noUser	microsoft	3	2	1	3	8	0	0	positive	3	-0.51171875	4	0.39013671688735485	0	positive	-1
#microsoft â€˜People-Centricâ€™ Windows Phone 7.5 Update Released http://t.co/oImNAkVf	2011-10-19 10:52:13	126611604925194240	noUser	microsoft	1	1	0	0	3	0	0	neutral	0	-0.15625	0	0.0	0	neutral	-1
Microsoft Stores giving away free Windows Phone devices with $499 spend #microsoft #wp7 #free #msftstore http://t.co/QbYUm2Ce	2011-10-19 10:52:02	126611557370183681	noUser	microsoft	2	1	2	2	2	0	0	neutral	2	-0.15771484375	4	0.2670431137084961	0	neutral	-1
Leaving for #smau : I'll be at the #Microsoft stand as a trainer for the #wpdev labs. Meet me there!	2011-10-19 10:51:18	126611372552355841	noUser	microsoft	5	2	0	0	4	0	0	neutral	1	-0.2893066704273224	2	0.03925323486328125	0	neutral	-1
Just walked in the door of the #Microsoft #kenyaopendoor conference...	2011-10-19 10:49:01	126610800382181376	noUser	microsoft	0	1	0	0	3	0	0	neutral	1	0.0	1	0.172607421875	0	neutral	-1
#Yahoo up 4 sale - again! Yrs back #Microsoft almost bought it &amp; now glad it didn't. This could b deal of the year that dosent happen!	2011-10-19 10:48:26	126610651916410881	noUser	microsoft	3	2	1	3	8	0	0	positive	3	-0.51171875	4	0.39013671688735485	0	positive	-1
A New Landscape for Retail Banking: New report from #Efma with #Microsoft http://t.co/2XNz3F9C	2011-10-19 10:46:22	126610131671715840	noUser	microsoft	2	1	0	0	2	0	0	neutral	0	-0.078125	3	0.362548828125	0	neutral	-1
Windows 7 Roadmap = #Windows #8 Roadmap: M3 final 6.1.6801 (7) and 6.2.8102 (8). #Beta at #CES? :O #Microsoft	2011-10-19 10:46:12	126610091855192064	noUser	microsoft	1	1	0	0	9	0	0	neutral	0	-0.0390625	1	0.015625	0	neutral	-1
Microsoft Stores giving away free Windows Phone devices with $499 spend http://t.co/YEVwfL4N #microsoft #windows	2011-10-19 10:45:59	126610035655704577	noUser	microsoft	2	1	1	1	3	0	0	neutral	1	-0.15771484375	3	0.22727155685424805	0	neutral	-1
Big Data and the Cloud - More Hype or a Real Workload? http://t.co/WA0bP7Mx #azure #hpc #microsoft	2011-10-19 10:45:28	126609904298491904	noUser	microsoft	2	1	1	1	5	0	0	neutral	1	-0.1207275390625	3	0.32894134521484375	1	neutral	-1
#Microsoft acquisition of #Skype has closed. http://t.co/Vbr0CPKr Will it be integrated this with #technology like #Exchange and #Outlook?	2011-10-19 10:45:06	126609815278592000	noUser	microsoft	2	2	1	2	4	0	0	neutral	2	-0.25927734375	4	0.3404541015625	0	neutral	-1
Novidade #Microsoft: RT @Cibereconomia: This New Microsoft Technology Turns Anything Into A Touchscreen (MSFT) http://t.co/yqh20Z0u	2011-10-19 10:40:56	126608763456200704	noUser	microsoft	1	1	0	0	2	0	0	neutral	0	-0.0625	1	0.0758056640625	0	neutral	-1
#Microsoft presents #Omnitouch - http://t.co/ui0aD1FJ - Very impressive and futuristic technology!	2011-10-19 10:40:43	126608712407322624	noUser	microsoft	0	3	1	3	2	0	0	positive	1	0.0	2	0.484375	0	neutral	-1
#Infosys, #Microsoft team up to offer #cloud #services - http://t.co/9dEVf9Tz	2011-10-19 10:37:19	126607853640364032	noUser	microsoft	1	1	0	0	2	0	0	neutral	0	-0.0582275390625	2	0.1162261962890625	1	neutral	-1
#Microsoft India Webcast LIVE on Cloud Management with System Center App Controller Codename â€œConceroâ€ http://t.co/TSYXWdKh  #Cloud	2011-10-19 10:37:04	126607793280126976	noUser	microsoft	3	1	0	0	3	0	0	neutral	1	-0.170166015625	3	0.07936716079711914	2	neutral	-1
#Microsoft's Steve Ballmer attacks #Android phones http://t.co/cuoW78du	2011-10-19 10:34:21	126607106953580546	noUser	microsoft	0	1	0	0	1	1	-1	neutral	0	0.0	0	0.0	0	neutral	-3
RT @Energisch_: http://t.co/zBLtZ5MW German Federal #Trojan's got a BigBrother. #Gov spying on its people, #Microsoft's 32bit/64bit #Windows is target	2011-10-19 10:33:48	126606967736238080	noUser	microsoft	2	1	0	0	5	0	0	negative	0	-0.1875	2	0.09375	0	neutral	-1
Microsoft Excel: How To Alternate the Color Between Rows - http://t.co/x7TZk9sG #microsoft	2011-10-19 10:32:37	126606671874228225	noUser	microsoft	1	2	0	0	1	0	0	neutral	1	-0.25	2	0.05603790283203125	0	neutral	-1
RT @guardiantech: #Microsoft Kinect brings 'playful learning' to the Xbox 360 http://t.co/ys79quRD #Gaming	2011-10-19 10:32:07	126606546556829696	noUser	microsoft	0	2	0	0	1	0	0	neutral	1	0.0	1	0.1875	0	neutral	-1
Ever since the Mango update, my phone is chewing through its battery like nobody's business... Coincidence or real issue? #WP7 #Microsoft	2011-10-19 10:31:14	126606323625361408	noUser	microsoft	2	2	1	2	7	0	0	negative	2	-0.16015625	5	0.198394775390625	0	negative	-1
#OmniTouch #Microsoft  http://t.co/qwk0YUrH via @youtube	2011-10-19 10:30:02	126606023174791168	noUser	microsoft	0	1	0	0	0	0	0	neutral	0	0.0	0	0.0	0	neutral	-1
Is #Google Down? http://t.co/wFrzKYsN via @Ejunkie Good for #Bing, #Microsoft â€™s investments paying off	2011-10-19 10:27:19	126605340270788608	noUser	microsoft	2	2	1	3	1	0	0	positive	1	-0.41650390625	3	1.002048211172223	1	neutral	-1
Get #Microsoft #http://t.co/TMUrucvW certified now!! http://t.co/3Qr7XoCy	2011-10-19 10:25:41	126604925881954305	noUser	microsoft	1	2	0	0	0	0	0	neutral	0	-0.00390625	2	0.13873672577028628	0	neutral	-1
Early cloud #Microsoft partners can qualify for Microsoft Cloud Accelerate! http://t.co/pjkyf0gf	2011-10-19 10:25:35	126604903408869378	noUser	microsoft	2	2	0	0	2	0	0	neutral	1	-0.116455078125	2	0.453125	2	neutral	-1
RT @MahimaKurra: @CloudNewsIndia #Microsoft Announces #Open Source based #Cloud Service http://t.co/MtK3XZ2l	2011-10-19 10:25:17	126604828150480896	noUser	microsoft	3	1	0	0	2	0	0	neutral	1	-0.12073840607627062	0	0.0	1	neutral	-1
Great, now #Skype is a part of #Microsoft stack http://t.co/vZfUv9OI.	2011-10-19 10:24:31	126604631894790144	noUser	microsoft	3	3	1	3	1	0	0	neutral	1	-0.0703125	1	0.06640625	0	neutral	-1
#Microsoft CEO #Steve_Ballmer on Not Buying #Yahoo: â€œSometimes, Youâ€™re Luckyâ€ http://t.co/YgISO7xt	2011-10-19 10:23:41	126604425832837120	noUser	microsoft	2	1	0	0	2	0	0	neutral	0	-0.9375	1	0.03125	0	neutral	-1
#Microsoft CEO #Steve_Ballmer on Not Buying #Yahoo: â€œSometimes, Youâ€™re Luckyâ€ http://t.co/D0u2o9nZ	2011-10-19 10:23:41	126604425635692545	noUser	microsoft	2	1	0	0	2	0	0	neutral	0	-0.9375	1	0.03125	0	neutral	-1
#Microsoft idea: Search the Internet like a celebrity (Todd Bishop/GeekWire) http://t.co/WhROX8KA	2011-10-19 10:22:36	126604152536178688	noUser	microsoft	1	2	1	2	4	0	0	neutral	2	-0.0625	2	0.21923828125	0	neutral	-1
http://t.co/zBLtZ5MW German Federal #Trojan's got a BigBrother. #Gov spying on its people, #Microsoft's 32bit/64bit #Windows is target	2011-10-19 10:21:27	126603861933817856	noUser	microsoft	2	1	0	0	5	0	0	negative	0	-0.1875	2	0.09375	0	neutral	-1
RT @bestpantsTen: http://t.co/P4m8xvaz #iPads less desired than #Windows tablets, says study #Apple #Microsoft #MS	2011-10-19 10:21:02	126603756971360256	noUser	microsoft	1	1	1	2	3	0	0	positive	0	-0.0625	2	0.687652587890625	1	neutral	-1
Stand up for your freedom to install free software: http://t.co/IH5Ir0JY #secureboot #microsoft #linux #opensource #freedom	2011-10-19 10:20:24	126603598724476928	noUser	microsoft	1	2	3	5	3	0	0	neutral	4	-0.008056670427322388	4	0.21848249435424805	0	neutral	-1
@CloudNewsIndia #Microsoft Announces #Open Source based #Cloud Service http://t.co/MtK3XZ2l	2011-10-19 10:17:12	126602791807496192	noUser	microsoft	3	1	0	0	2	0	0	neutral	1	-0.12073840607627062	0	0.0	1	neutral	-1
#Microsoft, #Adobe lose $13.5bn to piracy: Report http://t.co/x4yWfNSV	2011-10-19 10:15:09	126602276872794112	noUser	microsoft	1	1	0	0	1	0	0	negative	0	-0.173095703125	2	0.2734375	1	neutral	-2
#Microsoft, #Adobe lose $13.5bn to piracy: Report http://t.co/wXBC1UUw	2011-10-19 10:15:09	126602276805685248	noUser	microsoft	1	1	0	0	1	0	0	negative	0	-0.173095703125	2	0.2734375	1	neutral	-2
â–º #Job #IT #Projekt #Management #Microsoft  | Projekt fÃ¼r Freelancer: Programm Manager (m/w) in Berlin Â» http://t.co/MO4jtpTL	2011-10-19 10:14:54	126602212511203328	noUser	microsoft	2	1	0	0	5	0	0	neutral	0	-0.2568626403808594	0	0.0	0	neutral	-1
thinking thinking thinking thinking #dotnet #asp #microsoft	2011-10-19 10:13:00	126601735417499648	noUser	microsoft	0	1	0	0	1	0	0	neutral	0	0.0	4	0.75	0	neutral	-1
#HEUTE - #Microsoft #Office #2010 Home &amp; Student Product Key Card [1 User] - statt 149â‚¬ nur 89,99â‚¬ - http://t.co/hbKnmgdE	2011-10-19 10:12:17	126601553409875968	noUser	microsoft	1	1	0	0	4	0	0	neutral	0	-0.125	3	0.011722564697265625	0	neutral	-1
Creating #Pareto charts using #Microsoft #Excel http://t.co/B59lPyCS	2011-10-19 10:10:02	126600989150158849	noUser	microsoft	1	2	0	0	2	0	0	neutral	1	-0.25	0	0.0	0	neutral	-1
#Microsoft Changes The Yet Known# Design of #Windows Eight http://t.co/EGa3wrr4	2011-10-19 10:06:24	126600074825445376	noUser	microsoft	1	1	0	0	2	0	0	neutral	0	-0.25	2	0.51190185546875	0	neutral	-1
#Google sets alternative to #Microsoft http://t.co/EqAzzbcz	2011-10-19 10:06:02	126599980847869952	noUser	microsoft	2	1	0	0	0	0	0	neutral	0	-0.09375	0	0.0	0	neutral	-1
RT @DariuszPorowski: RT Me too! @rem8: On my way home from 1st day of #MTS11. Had great time with @alead @DariuszPorowski and others #mvpbuzz #microsoft	2011-10-19 10:05:07	126599751402668032	noUser	microsoft	1	3	1	3	2	0	0	positive	1	-0.0625	6	0.172119140625	1	positive	-1
Watch short video on #Microsoft #Lync End User Adoption. A practical solution for users http://t.co/Qpk5DHEn #ITPro #UCOMS #OCS #WhyMSFT	2011-10-19 10:04:48	126599671400497153	noUser	microsoft	2	1	1	1	4	0	0	neutral	1	-0.3765750527381897	4	0.5927734375	0	neutral	-1
System.IO.File.Delete - You lie! You didn't delete my file, and you didn't throw an exception. WTF!? #microsoft #net	2011-10-19 10:03:28	126599337361932288	noUser	microsoft	5	2	0	0	2	1	-4	negative	0	-0.6198959350585938	0	0.0	2	negative	-4
#HEUTE - #Microsoft #Office #2010 Home &amp; Student Product Key Card [1 User] - statt 149â‚¬ nur 89,99â‚¬ - http://t.co/tdMFe0nI	2011-10-19 10:02:29	126599087389806592	noUser	microsoft	1	1	0	0	4	0	0	neutral	0	-0.125	3	0.011722564697265625	0	neutral	-1
Funny #BillGates #Aprons w/Google #1 ranked #LTCartoon â€œGot #Microsoftâ€œ? http://t.co/CStd8cPM #humor #foodie #microsoft	2011-10-19 10:01:37	126598871760642048	noUser	microsoft	2	3	2	6	1	0	0	neutral	2	-0.328125	2	0.693359375	0	neutral	-1
Funny #BillGates #Aprons w/Google #1 ranked #LTCartoon â€œGot #Microsoftâ€œ? http://t.co/DRvKSVF6 #humor #foodie #microsoft	2011-10-19 10:01:36	126598867847348224	noUser	microsoft	2	3	2	6	1	0	0	neutral	2	-0.328125	2	0.693359375	0	neutral	-1
#Kinect Makes Learning Playful with Help from Sesame Street and National Geographic http://t.co/xQXP2uWx Genius idea ;) #Microsoft	2011-10-19 10:00:12	126598515248992257	noUser	microsoft	1	2	2	4	3	0	0	neutral	4	-0.01385498046875	5	0.8828125	0	neutral	-1
Steve Ballmer, #Microsoft's chief executive believes that #Google's #Android mobile phones for being too complicated. What do you...	2011-10-19 09:56:19	126597538794057728	noUser	microsoft	4	1	0	0	2	0	0	neutral	0	-0.7499656677246094	3	0.1767578125	2	neutral	-1
