mean pos	mean neg	Comment (All)
 3	 1	Yeah, Snoopy in the Nite Owl costume would have been classic too. Since he likes to fly as the Red Baron and loves those aviator goggles. :)
 3	 2	Gotta love how putting this guy on the stand blew up in the industry's face. AND he's content producer himself. He also speaks the truth: I've discovered more bands, listened to more music, bought more music AND merch and tickets thanks to free downloading.
 2	 1	I swear, and 'award winning architechts' 
 1	 2	This Sheik is from the Middle-East, no? Oil is the largest export from that area, but oil is threatened by alternative fuels. I think this Sheik is condemning the use of ethanol in order to keep demand for oil, his nation's source of wealth, strong. His statement about alcohol is an excuse. 
 1	 1	Ask David Vitter.
 2	 2	How could anyone bury a name like 'MrCoolerthanyou'?
 1	 2	What part doesn't make sense? I do have some microbiology classes under my belt do you?<br><br>Bacteria of all sorts are not good for you in certain doses. Good bacteria can run a muck and cause disease too. We call them good bacteria because they are naturally part of the fauna of our bodies and in normal numbers they contributes to our health. When their numbers are too great they cause disease. Whole milk spoils as well.<br><br>Outside of the environment they are acclimatized to (adapted to) the bovine body those bacteria will likely not do as well giving room for other bacteria to grow. Many bacteria will be introduced at all levels of industrial handling and if those bacteria grow faster than the natural bovine fauna then you get dangerous whole milk. Part of the reason why pasteurization was mandated int he first place was the rampant cases of food poisoning due to bacteria introduced into the milk and which did better than the ones already in the milk.<br><br>Think of yeast infections. Yeast is a natural part of the fauna of human female genitalia but when there is a sudden shift in numbers or a PH shift which kills the yeast you can get an infection of either an over abundance of natural yeast or different strains of yeast.<br><br>
 1	 3	Fine, then stay away from us.
 1	 4	sorry fag, people not getting shot up takes precedent over your robocop fantasy target practice. additionally, you're a prick if you are using anything more than a single shot to take down an animal.
1	 1	'Wow, that one doesn't look like my sister's'
 1	 1	Cell sites don't link together across the country or world. Some data will be transferred through a satellite if needed, they'll just try to to route the data the most efficient way possible.
 1	 2	Fortunately for us it's not 1929 and there is no comparison. Banking is totally different, laws are different, what drives the economy is different, Stop living in the past!
 2	 2	Peter Griffin loves The Neverending Story. Yeah!!!! 
 1	 2	Marijuana sideswiped my car while I was getting a burrito and didn't leave a note.
 1	 2	I knew it... Old Country Buffet is a socialist front.
 2	 1	@tanuki0<br><br>Even if the host went away, it's as easy as just doing an export import. 
 1	 1	Maybe he has a girlfriend?
 3	 1	I like it. 
 2	 2	It's sad to think a bad economy may finally legalize a resource that can save us in so many industries. There have been several recent documentaries that have law enforcement officials admitting they are losing 'the war on weed' even billions continued to be spent on this failed effort. Maybe we should stop looking down on a natural herb that goes from Mother Nature and start looking up to how legalization can help the hungry, sick and homeless - not to mention our overall economic situation. A sustainable America is possible if the federal government would allow it. Come on President Obama, do whats right for America, this is one law we CAN'T afford to keep on the books. Have a Grateful day and organic life. Angie@karmafarmonline.com
 2	 2	'As fun as it could be I don't really have the heart to point out all the holes in this.'<br><br>Mmm ... better get the Mythbusters on to this.
 1	 2	really? I still can't buy a normal one of these (not the semi-auto sport rifles they sell in any gun store I mean the real deal)<br>hint 1986 'Machine Gun' ban
 1	 2	too bad there are raids going down still.<br><br>which reminds me i need to head down to the cannabis club to get my medicine right now...
 1	 3	I had the same experience, I also declined a second round. Yeah it came back after a few months when it was done, less severe but it's still there. I hear so many happily ever after stories about Accutane that I sometimes wonder if I'm the only one where it was effective for a short amount of time.<br><br>I'll never use that stuff again in my life, I've never felt so tired, so weird, so messed up and so sore all over my whole life.
 2	 1	For top of the line mp4 support you can check <br>Of course x264 and xvid stuff media filters must exist too.
 1	 3	I never thought that I would be agreeing with a psychiatrist. My personal opinion is that most of them are doctors of pseudo science. 
 1	 4	Terrorism is complete bullshit...?
 1	 2	These blast points are too accurate for sand people...wait what are we talking about?
 1	 4	What the hell, they confiscated her earnings? Talk about getting fucked...
 2	 2	yeah, Ivenoml's comment went a bit far... sjbdallas' kinda... 'Fits' : P
 1	 3	It really is hypocrisy . The republican party , the party of large deficits , bitching &amp; whining about spending . Maybe the amount of stimulus spending is to excessive but the republicans aren't the ones to be putting down the hammer . It just looks dumb . I hate saying this but the democrats ' do nothingness ' the last eight years plus giving Bush enough rope to hang himself has given them firm control . Maybe the republicans can learn from that. Stop bitching about things you had no problem with TWO MONTHS ago !!!!! This is your penance for not standing up to the last president who is guilty of everything you supposedly oppose .
 1	 2	The thing you have left out of your analysis is the criminal behavior being engaged in by hedge funds. They have worked in cahoots with the analyst firms and even financial journalists to destroy public companies for gain. Since the removal of the uptick rule in 2007, short sellers have run rampant in the market. They took down a perfectly healthy Bear Stearns in a couple of days, for example, which would have been impossible with the uptick rule in place. You may think this is a conspiracy article, but it was written by a former treasury secretary:<br><br>Personally I'm getting out of the stock market completely until they reinstate this rule.
 1	 2	is this a trailer for the next fast and furious movie?<br><br>ps. i also feel like im watchin the intro from Bobby's World
 1	 2	Unfortunately, most people today would see the imagery of the shadows and think, 'I just saw that on Battlestar Galactica!' instead.
