content	NCRsurprise	SSPOL	OPW	BLNW	ONW	BLPW	NCRanticipation	APO	NRCHASHNEG	S140LEXPOS	ANE	SWP	NCRjoy	SWN	s140	NCRsadness	NCRnegative	NCRpositive	SSN	S140LEXNEG	label	NCRdisgust	NCRanger	NRCHASHPOS	NCRtrust	NCRfear	SSP	SNpos	SNneg	SNpleas	SNatten	SNsensi	SNapt
A reminder to all Hong Kong Optimist Sailors: you must pre-book your Prizegiving Curry Buffet for Sunday. Deadline... http://t.co/KIeqRfbO	0	positive	0	0	0	0	0	0	-1.238	6.299	0	0.5	0	-0.09375	neutral	0	1	1	-1	-1.039	neutral	0	1	4.655	1	0	3	0.522	0	0.127	0.791	-0.355	0.884
Seems my new iPod doesn\u2019t like Kasabian very much- laptop has crashed every time it\u2019s got to syncing Empire. 10th time lucky...	1	positive	2	1	0	2	2	5	-2.338	2.2870000000000004	0	1.6510009765625	1	0.0	negative	0	0	1	-1	-6.2669999999999995	negative	0	0	9.853	0	0	2	0.761	0	0.706	1.049	-0.541	1.082
Ben Amos doing well @ Hull City.Another clean sheet v Charlton.He says he\u2019s enjoying the challenge of playing regular 1st team f\u2019ball. #mufc	0	positive	2	0	1	3	1	4	-1.551	4.944000000000001	-1	0.5239184432877227	2	-0.0076351165771484375	positive	0	1	2	-1	-1.018	positive	0	1	6.182	3	1	3	0.917	0	0.832	0.807	-0.004	1.099
Ideal Home Show at Christmas - Earls Court 14-18 November\u002c has partnered with ITV to bring Dancing on Ice to life at the exhibition.	0	neutral	2	0	0	1	1	0	-1.5590000000000002	3.8249999999999997	0	0.7832984924316406	0	0.0	positive	0	0	0	-1	-2.762	neutral	0	1	8.581	1	1	1	1.741	-0.046	1.874	1.736	-0.522	1.986
This like being in 2nd place at the Superbowl.#MadeMyDay	0	positive	1	0	0	1	0	2	-0.677	0.258	0	0.18035602546297014	0	0.0	neutral	0	0	0	-1	-1.011	neutral	0	0	0.6970000000000001	0	0	2	0.449	0	0.424	0.617	-0.375	0.708
This Friday we celebrate/mock the love of Avril and Chad. https://t.co/BzaPx4Di	0	negative	1	0	0	1	0	3	-0.193	2.7119999999999997	0	0.352294921875	1	0.0	neutral	0	0	1	-3	-0.194	positive	0	0	2.795	0	0	3	0.542	0	0.491	0.287	-0.057	0.906
This girl said The Challenge has been filled on 21 CONTINENTS. Clearly you don\u2019t have to pass the 5th grade to be on the Real World.	0	neutral	2	0	1	1	0	1	-4.463	3.729000000000001	-1	0.5065002089979203	0	-0.12591838836669922	neutral	0	1	1	-1	-2.018	negative	0	1	1.471	1	1	1	0.45	-0.033	0.174	0.63	-0.399	0.926
Like if you\u2019re proactive about your health!   Don\u2019t miss THIS SUNDAY\u2019S live Google+ Hangout about genetic... http://t.co/EVhaTA6d	0	negative	3	1	1	2	0	4	-4.856999999999999	2.989	-2	0.5291047096252441	0	-0.1328125	neutral	0	0	0	-2	-2.6529999999999996	positive	0	0	1.9109999999999998	0	0	2	0.665	-0.892	-0.147	0.645	0.153	-0.065
ima order some tickets for the Senior BOwl in JAnuary	0	neutral	0	0	0	0	0	0	-0.772	0.897	0	0.2421875	0	-0.0087432861328125	neutral	0	0	0	-1	-1.028	neutral	0	0	1.2670000000000001	0	0	1	0.481	-0.039	0.049	0.641	-0.118	0.755
Amazon has just opened its Black Friday Store more on Business News by Cheryl Ceballos http://t.co/ewBMjgM7	0	positive	1	0	1	0	1	0	-0.6539999999999999	1.4649999999999999	0	0.332763671875	0	-0.6662665009498596	neutral	1	1	1	-1	-1.613	neutral	0	0	2.112	0	0	3	0.375	0	0.111	0.677	-0.247	0.582
I don\u2019t want to take ACT tomorrow. ):	0	neutral	1	0	0	0	1	1	-1.392	0.146	0	0.3758554458599406	0	-0.31396484375	neutral	0	0	0	-1	-1.572	negative	0	0	0.68	0	0	1	0.284	-0.025	0.008	0.601	-0.636	0.805
Democratic leaders see this video report & the CoNi report & find out the truth on 7th Feb in Maldives http://t.co/h61Avv8z	0	positive	2	0	0	0	0	0	-4.106999999999999	3.667000000000001	0	0.7749639749526978	0	-0.005789756774902344	neutral	0	0	1	-1	-1.913	neutral	0	0	3.8760000000000003	1	0	2	1.064	-0.064	0.82	0.915	0.027	1.104
Grammys concert pays moving tribute to Whitney Houston: Whitney Houston was given a final sendoff by the Grammys on Thursday as Halle...	0	neutral	2	0	0	0	0	0	-0.8959999999999999	3.110000000000001	0	0.90625	0	-0.4140625	neutral	0	0	1	-1	-2.5780000000000003	neutral	0	0	7.218000000000001	0	0	1	0.579	0	-0.046	0.623	-0.393	1.556
I wanna go to Chapel Hill tomorrow night but its going to be so cold. I\u2019ll just go to work instead!	0	positive	1	1	1	1	1	0	-1.617	1.4480000000000002	0	0.1820683072146494	0	-0.7625846862792969	negative	0	1	0	-1	-6.024	neutral	0	0	3.9600000000000004	0	0	2	0.675	0	0.053	1.188	-0.517	1.349
Shopping after the Bell Game Saturday .	1	neutral	0	0	1	0	1	0	-0.322	0.888	0	0.015625	1	-5.79833984375E-4	neutral	0	0	1	-1	-0.136	neutral	0	0	1.658	1	0	1	1.186	0	1.001	1.09	-0.052	1.386
Dear @misskahi and @SsoSso_1004 finally tomorrow Dream High 2 will be aired in my country...finally i can see you again^^ miss u alot~~	1	negative	3	1	1	0	2	3	-3.4730000000000003	3.614	-2	0.49597132205963135	1	-0.2744140625	positive	0	0	2	-2	-3.283	positive	1	0	5.739000000000001	1	0	2	0.518	-0.892	-0.856	1.114	0.104	-0.02
I\u2019m going to the Duke game on Saturday. Haha. DUKE. What\u2019a joke they are.	0	positive	1	1	1	0	0	5	-3.796	1.872	0	1.35546875	0	-0.188079833984375	neutral	0	1	2	-1	-0.5860000000000001	negative	0	0	0.8869999999999999	0	0	2	0.883	0	1.295	1.117	-0.21	0.293
Ready for the long drive to the Boro tomorrow! If you are a past or present GSU student\u002c you better be at Paulson on Sat! #BeatAppState #GSU	1	positive	3	0	1	2	4	2	-2.8909999999999996	4.601999999999999	0	0.6017752289189957	1	-0.1170654296875	positive	0	0	1	-1	-1.9660000000000002	neutral	0	0	3.4350000000000005	1	0	2	0.68	-0.048	0.464	0.7	-0.723	1.275
Channel 4 30 years old on Friday! D\u2019oh Showed some great programmes over the years\u002c especially Paul Hogan.	0	positive	2	0	0	1	0	3	-3.1980000000000004	2.8910000000000005	0	0.3095703125	0	-0.0625	positive	0	0	0	-1	-1.302	positive	0	0	3.0029999999999997	0	0	2	1.153	-0.027	0.928	1.151	-0.24	1.445
@Chavo_16 I started SOA but couldn\u2019t really get into in after the 7th episode. But I\u2019ll definitely check out Spartacus	0	neutral	1	0	0	0	0	0	-1.696	1.968	0	0.747615100684925	0	-0.033634185791015625	neutral	0	0	0	-1	-3.008	neutral	0	0	3.5049999999999994	0	0	1	0.948	0	-0.031	0.762	-0.52	1.844
Monday Night Football at #ciscos..win a chance at going to Hawaii for the Pro bowl !!! Happy Hour all night http://t.co/66LYYxm7	1	positive	2	0	0	1	2	5	-0.732	3.642	0	0.9228515625	2	-0.263671875	positive	0	0	2	-1	-1.2970000000000002	positive	0	0	6.303999999999999	1	0	2	0.866	-0.556	0.121	0.847	-0.396	0.36
Spain summons Argentine ambassador in oil dispute - Spain warned Argentina on Friday it risks becoming \an... http://t.co/YOUzbZls	1	negative	0	3	1	0	1	0	-0.9850000000000001	2.9739999999999998	-6	0.75	0	-0.0078125	neutral	0	2	1	-2	-2.2369999999999997	negative	0	1	3.677	1	1	1	0.077	-0.576	0.052	0.157	0.555	-0.795
Monta Ellis commits his 1st foul! He\u2019s cold with 2 missed FTs\u002c a foul and a miss to start Q3. #Bucks trail #Bulls 70-60\u002c mid Q3.	0	negative	0	5	4	0	1	1	-7.103999999999999	5.002000000000001	-4	0.0	0	-1.4011995792388916	neutral	0	3	0	-2	-6.07	negative	2	2	3.3160000000000003	0	2	2	0.597	-0.892	-0.676	0.926	0.267	0.061
@Real_Liam_Payne guess who\u2019s going to your December 3rd concert at MSG! #ThisGirl	1	positive	0	0	0	0	0	0	-0.683	1.5070000000000001	0	0.0	0	-0.265625	positive	0	0	0	-1	-0.7830000000000001	neutral	0	0	2.341	0	0	2	0.895	0	0.774	0.825	-0.161	1.128
Niggas is having 7th grade fights on here you in high school I CAN\u2019T EVEN DEAL.	1	negative	2	0	0	0	1	0	-4.6880000000000015	1.0859999999999999	-5	0.3695821762084961	1	-0.03125	neutral	0	0	1	-3	-2.07	negative	0	0	0.5860000000000001	2	0	1	0.059	0	0.119	0.0	-0.148	0.207
Davos coach Del Curto expects Rick Nash to return tonight. Davos are a fairly bad 10th in the table with 9 points from 10 GP. #NYRangers	0	negative	1	1	1	1	0	0	-4.004	2.8770000000000007	-3	0.125	0	-0.973678708076477	neutral	1	1	1	-2	-3.1950000000000003	neutral	1	1	3.9210000000000003	2	1	1	0.666	-0.367	0.126	0.948	-0.479	1.298
I played rugby yesterday may have broken my finger but it was definitely worth the pain the game is more fun than I remember	0	negative	3	2	2	2	1	6	-3.1510000000000002	3.082	-3	0.595703125	1	-0.8624601364135742	negative	2	2	2	-4	-7.147000000000001	positive	0	1	2.3139999999999996	0	2	2	0.64	-0.77	-1.573	1.237	-1.164	1.096
Every Thursday I go to Jesse Black in Casselberry\u002c FL just for these girls http://t.co/brntAu0S	0	neutral	1	0	1	0	0	0	-2.075	1.253	0	0.23583990150655154	0	-0.07251650094985962	neutral	1	1	0	-1	-1.6079999999999999	positive	0	0	2.148	0	0	1	0.438	0	0.059	0.724	-0.184	0.715
Dear Spurs\u002c You are out of COC\u002c not in Champions League and come May wont be in top 4. Why do you even exist?	0	positive	3	0	0	1	2	4	-7.236	3.5540000000000003	0	0.44048213958740234	0	-0.7523536682128906	negative	0	0	3	-1	-5.256	negative	0	0	1.669	1	0	2	0.859	0	0.073	1.557	-0.912	1.897
Tomorrow...Walmart\u002c Target\u002c Walgreens\u002c CVS\u002c Kroger\u002c whoever..I\u2019m coming for that discounted candy...be ready for it ;)	0	neutral	1	0	0	1	2	0	-6.066999999999999	0.947	-1	0.0703125	0	0.0	positive	0	0	0	-1	-0.053	positive	0	0	0.963	0	0	1	0.257	0	0.0	0.343	-0.072	0.501
Dook tomorrow and on the 27th... The game we\u2019ve all been waiting for... NC State http://t.co/BzrmgInj	0	neutral	0	0	1	0	1	0	-1.255	0.9089999999999999	0	0.5	0	-0.039398193359375	neutral	0	0	0	-1	-1.042	positive	0	0	2.2070000000000003	0	0	1	0.43	0	0.037	0.509	-0.085	0.78
I recorded The Wanted on Celebrity Juice so if anyone missed it\u002c I\u2019ll stream it again on Saturday if anyone wants to see it?	1	negative	1	1	0	0	1	0	-4.387	1.771	-2	0.8140264749526978	1	-0.59765625	negative	0	1	1	-2	-4.771	neutral	1	1	1.693	1	0	1	1.513	0	1.035	1.253	-0.045	2.295
Dishonoured is awesome! Not quite sure where to rank it. Journey and Walking dead are one and two. I think it\u2019s 4th behind Mass Effect 3.	0	positive	2	1	2	1	1	4	-4.0440000000000005	4.142999999999999	-3	1.704622088432312	1	-0.72265625	neutral	0	0	1	-1	-3.5700000000000003	positive	0	0	4.435999999999999	0	1	4	0.817	-0.12	-0.044	1.507	-0.7	1.331
The last place I wanna be going is jacksonville tomorrow.... UGH	0	negative	0	1	1	0	1	0	-1.682	0.258	0	0.002223610645160079	0	-0.25	neutral	0	0	0	-3	-4.467	neutral	0	0	1.087	0	0	1	0.263	0	0.084	0.324	-0.055	0.466
I smooth just set aside 2 stacks for the Grammys in February.	0	neutral	2	0	0	1	0	0	-0.172	2.2780000000000005	0	0.4842529296875	0	-0.23434446465426362	neutral	0	0	0	-1	-1.1529999999999998	neutral	0	0	4.015	0	0	1	0.818	0	0.37	1.129	-0.275	1.23
When my plane lands in Jacksonville tomorrow my big head ass boyfriend better be at the airport :)	0	neutral	1	0	0	1	2	3	-1.4889999999999999	0.622	-4	0.6920699813053943	0	-0.03125	negative	0	1	0	-1	-4.01	positive	0	0	4.275999999999999	0	0	1	0.334	-0.085	0.007	0.507	-0.275	0.606
@TrentBridge1 Going on Tuesday against Boro. Should be a good game.  Not sure about Wednesday game. Hope to go.	2	positive	3	0	3	1	2	5	-3.3930000000000002	2.388	0	1.0489904270317638	2	-0.87615966796875	neutral	0	0	2	-1	-2.0100000000000002	positive	0	0	2.7409999999999997	2	0	3	1.445	-0.076	0.842	2.461	-0.38	1.186
@dalykobos  Happy Birthday sweetheart. May all your days be special\u002c just like you. Love\u002c Grammy	1	positive	4	0	0	3	3	5	-0.831	5.006	0	1.2279052734375	3	0.0	positive	1	0	3	-1	-0.44899999999999995	positive	0	0	2.8460000000000005	2	0	3	1.506	0	2.419	0.829	-0.497	1.648
@TaRaunNixonYGRT the DBS I get there name tomorrow and ray Lewis is still talking bout u Anit going in the middle lmfao	0	neutral	0	0	0	0	1	4	-9.222999999999999	4.706	0	0.046077729188255034	0	-0.4468364715576172	positive	0	1	0	-1	-2.7800000000000002	neutral	0	1	2.743	0	0	1	1.209	0	0.876	0.941	-0.627	1.644
@UberFacts //played the 1st\u002c never played the 2nd or other AC games\u002c bought Mass Effect 3\u002c now waiting for Halo 4. Idk if Ill ever play AC3	0	neutral	0	0	1	0	0	0	-5.292	2.201	-2	0.1883548497578431	0	-1.37255859375	neutral	1	1	0	-1	-3.171	neutral	1	1	2.3489999999999998	0	1	1	0.547	-0.913	-0.877	0.717	-1.167	0.229
i sang an Avril Lavigne song for the talent show in the 5th grade.. i loved her so much	0	positive	1	0	0	2	0	3	-1.7749999999999997	6.399	0	1.0248146057128906	0	-0.1875	positive	0	0	1	-1	-1.7409999999999999	positive	0	0	3.458	1	0	4	0.639	-0.046	0.196	0.815	-0.279	1.081
Guess which star is the 5th most greatest women in the world and won many Grammy awards and is a singer?	1	neutral	2	0	0	3	1	9	-1.295	5.736999999999999	0	0.96978759765625	1	-0.29833984375	positive	0	0	1	-1	-1.042	positive	0	0	6.341	1	0	1	0.555	0	0.03	0.748	-0.235	1.12
Nadal at the Parc des Princes this Saturday!: Big news! Rafael Nadal accepted the invitation of Paris Saint-Germ... http://t.co/Jp6KH4Ul	0	positive	0	0	0	0	1	2	-1.334	3.2340000000000004	0	0.9416122436523438	0	0.0	neutral	0	0	1	-1	-3.244	positive	0	0	8.257000000000001	0	0	2	0.51	0	-0.06	1.122	-0.022	0.589
Wildcat madness tomorrow! Community pep rally! Bell game! Hope to see you all there!	1	positive	2	1	2	1	2	2	-1.674	4.646	-3	0.7002569437026978	1	-0.242279052734375	positive	0	2	2	-1	-0.7620000000000001	positive	0	1	3.176000000000001	1	1	3	0.443	-0.64	0.071	1.104	-1.108	-0.638
Congrats to @MizzouSoccer as  Mizzou beats Kentucky 2-1! Tigers advance to face top-seed Florida in the semis on Friday at 6:30 pm! #MIZSEC	1	positive	0	0	0	0	1	2	-2.572	5.199999999999999	0	0.15919184684753418	1	-0.06738662719726562	positive	0	0	1	-1	-3.1869999999999994	positive	0	0	6.341	0	1	2	0.234	0	0.003	0.388	-0.131	0.441
@TheRock @WWE im sure you be even more honored whooping that ass of the champ whoever that may be at the royal rumble!! cant wait !	0	positive	3	0	0	2	1	2	-6.928000000000001	7.821999999999999	-4	0.9858626708984375	0	-0.3828125	positive	0	2	0	-1	-3.875	positive	0	0	3.9120000000000004	0	0	2	0.096	-0.062	-0.087	0.182	-0.13	0.135
The destination of Thursday\u2019s Premier League was decided today\u002c see who\u2019s gone into the Hall of Fame. http://t.co/lySbvgCo	1	neutral	2	0	0	2	1	1	-1.553	1.9579999999999997	0	0.7515264749526978	1	-0.296875	neutral	1	0	4	-1	-1.707	neutral	0	0	1.88	0	1	1	0.343	0	-0.056	0.496	-0.161	0.749
Nick Jonas is my hero is trending :) I love being part of the JoBro fan-family :) Happy 20th Birthday Nick J!! Enjoy! xoxo	2	positive	4	0	0	4	4	10	-1.194	10.401	0	1.305419921875	5	-0.03125	positive	0	0	5	-1	-1.51	positive	0	0	10.146	3	0	4	1.825	-0.083	2.173	0.947	-0.023	2.174
I just want all of you to know that I foresaw Ricky Martin being gay when I was in 3rd grade	0	negative	2	0	0	0	0	1	-3.8610000000000007	1.467	0	0.911102294921875	0	-0.34521484375	neutral	0	0	0	-2	-3.725	neutral	0	0	0.65	0	0	1	0.952	-0.07	0.851	1.405	-0.64	1.025
So Tomorrow gonna stay for the game with Israel yay:D	0	neutral	0	0	1	0	1	0	-1.528	0.6599999999999999	0	0.007080078125	0	-0.031829833984375	positive	0	0	0	-1	-0.91	positive	0	0	1.7000000000000002	0	0	1	0.507	0	0.108	0.501	-0.165	0.922
@dgenerationx116 ok! I hope Jennette visit your city someday and you may have the chance to meet her :D	2	positive	1	0	0	0	1	4	-2.238	5.431	0	0.30133819580078125	1	-0.22015666961669922	positive	0	0	2	-1	-1.1500000000000001	positive	0	0	2.4989999999999997	1	0	3	0.808	0	0.263	1.438	-0.471	1.078
@McMwiti Really? really? Terry\u2019s guilt was well proven\u002c TV footage was available. Suarez was punished of the strength of Evra\u2019s word. C\u2019mon!	0	negative	1	1	1	2	1	2	-4.172	1.977	-5	1.2060778160095216	0	-1.25	neutral	2	2	2	-4	-4.493	negative	2	1	1.815	2	1	2	0.757	-0.565	-0.169	0.848	-0.151	0.046
So NTA covered live the return of the 1st Lady.	0	neutral	1	0	0	0	0	0	-1.3389999999999997	0.848	0	0.06377267837524414	0	-1.1920928955078125E-7	neutral	0	0	0	-1	-0.455	neutral	0	0	2.076	0	0	1	0.205	0	-0.044	0.477	-0.368	0.549
Records on the line as World Cup race resumes - Fabio Capello\u2019s Russia face Portugal in the pick of Friday\u2019s 2014 FI... http://t.co/6KNexqif	0	neutral	0	0	0	0	0	0	-2.511	5.946	0	0.03564453496437636	0	-0.16331863403320312	neutral	0	0	1	-1	-1.319	neutral	0	0	3.959	0	0	1	0.354	0	0.075	0.508	-0.087	0.67
I am the only cab at 4th and Colorado.. Am I in the Twilight Zone? Better break my glasses to be sure!	1	positive	2	1	1	1	0	2	-1.14	2.6369999999999996	0	0.767951904296875	0	-0.23464202946350818	neutral	0	0	1	-1	-3.475	neutral	0	0	3.662	0	0	2	0.615	-0.036	0.106	0.867	-0.519	1.193
Like Larry Bird in the Ole\u2019 3PT Contest... Tonight at the Alfred E. Smith dinner #Romney went 1st and absolutely crushed it. #ObamaFailed	0	positive	1	1	0	1	0	2	-2.141	2.8880000000000003	-2	0.9306640625	0	-0.19921875	neutral	1	1	1	-1	-2.5509999999999997	positive	1	1	4.998	1	1	2	1.248	-0.073	1.138	0.899	-0.508	1.992
This is the first time someone has offered to watch The Notebook with me so I don\u2019t watch it alone for the 5th time..Too bad it was my mom.	0	negative	0	1	1	0	3	0	-3.162	1.789	-5	0.5866889953613281	0	-0.3213348388671875	negative	1	1	0	-2	-6.1080000000000005	negative	1	1	3.0509999999999993	0	3	1	0.532	-0.97	-1.454	0.739	-1.593	0.947
I feel like it\u2019s January because school just started and I am also suddenly very excited for Chinese New Year hahaha	2	positive	3	0	0	2	1	8	-2.2520000000000002	3.512	0	0.9101505279541016	1	-0.09375	positive	0	0	1	-1	-4.83	positive	0	0	3.7600000000000002	2	0	4	1.437	0	0.528	2.159	-1.517	2.797
Channel 4 just said hitch hiking is encourage in NYC tomorrow! #WTF\u002c #worldisending	0	negative	2	0	0	1	1	2	-0.544	2.11	0	0.32879638671875	1	-0.03125	neutral	0	0	1	-3	-0.681	neutral	0	0	3.842	1	0	2	0.573	0	0.92	0.471	0.509	1.39
I\u2019m working overtime to elect Mitt. 50 radio appearances down the homestretch. On Huckabee national radio on Friday.	0	neutral	0	0	1	0	0	0	-11.871999999999998	1.7300000000000002	0	0.3757033497095108	0	-0.0078125	neutral	0	0	4	-1	-2.001	neutral	0	0	2.451	1	0	1	0.442	-0.312	-0.644	1.118	-0.455	0.344
@julianalbrandt @CatMScully some people go trick-or-treating but not many. We have Australia Day on Jan 26\u002c the Queen\u2019s Bday\u002c Boxing day...	0	negative	0	0	0	0	0	0	-3.045	1.285	0	0.32299810463155154	0	-0.7494535446166992	negative	0	0	0	-2	-2.1	neutral	0	1	2.836	0	0	1	0.644	0	0.081	1.069	-0.462	1.246
@CrazyCougar9 not with UNLV\u002c but my first game for Team Nevada is November 9th\u002c as long as California doesn\u2019t cancel.	0	neutral	0	0	2	0	1	0	-3.3389999999999995	1.635	-1	0.004413604736328125	0	-0.773895263671875	neutral	1	1	0	-1	-4.585	neutral	0	0	5.058999999999999	1	0	1	0.793	0	0.066	1.065	-0.297	1.469
@HBBlanks @kaycegilman20 sparks fly by Taylor swift may or may not have been in the background. It was moment I\u2019ll never forget lol	0	positive	1	0	1	1	0	5	-3.428	4.722	-1	0.322265625	0	-1.4369544982910156	positive	0	1	1	-1	-2.1380000000000003	positive	0	0	3.6089999999999995	0	0	2	0.452	-0.34	-0.746	0.608	-0.249	0.749
Austin Rivers strugglin he like 1 for 10 just got his first bucket mid way threw da 4th	0	negative	2	0	0	1	0	2	-2.5060000000000002	1.3539999999999999	0	0.3581733703613281	0	-0.125	neutral	0	0	0	-2	-4.349	neutral	0	0	1.597	0	0	2	0.926	0	0.622	1.406	-0.591	1.339
It\u2019s November 1 so you know what that means. You\u2019ll see Valentine\u2019s Day stuff at Walmart soon. #CelebrateTheRightHoliday	0	neutral	0	0	0	0	0	0	-2.4330000000000003	2.1250000000000004	0	0.17665159702301025	0	-0.25	neutral	0	0	0	-1	-0.8580000000000001	positive	0	0	1.8090000000000002	0	0	1	0.181	-0.07	-0.028	0.262	-0.184	0.28
Now that Halloween is over\u002c read about Britain\u2019s traditional Guy Fawkes Night! Remember Remember the 5th of November! http://t.co/xoWc1lkx	0	positive	1	0	0	0	0	0	-2.374	3.955	0	0.4749755859375	0	-0.0068359375	neutral	0	0	1	-1	-0.32000000000000006	neutral	0	0	2.289	0	0	2	0.323	0	0.016	0.585	-0.256	0.623
Janowicz was #221 in January and the win over Murray today takes him to #46 - Good year! Mega potential! #36 if he beats Tipsarevic.	1	positive	2	0	0	2	1	7	-2.04	4.402	0	0.9290792364627123	1	-0.0625	neutral	0	0	1	-1	-2.426	positive	0	0	5.021999999999999	1	0	2	1.947	0	1.804	2.035	-0.287	2.113
I\u2019m going as Scott Peterson tomorrow and my brothers are going as Sandusky and Paterno. Possibly the most insensitive party ever. No fucks.	0	negative	0	1	1	0	1	0	-13.089000000000002	3.0720000000000005	-3	0.0	0	-1.3671875	neutral	0	0	0	-3	-3.018	neutral	0	0	3.4819999999999998	0	0	1	0.899	0	0.741	1.406	-0.057	0.607
How\u2019s Channel 4 celebrating its 30th anniversary? Is it pretending the first 20 years when it was any fucking good never happened?	1	positive	1	1	0	1	2	6	-4.441	3.9350000000000005	-5	0.7440397161990404	2	-0.5	neutral	0	1	2	-1	-3.905	negative	0	1	3.6240000000000006	1	0	4	1.373	-0.034	1.029	1.657	-0.243	1.482
@HCD_News is an official news that Nash and Thorton will play in Davos? Are they going to play on 29th match? Can i buy tickets from italy?	0	neutral	1	0	0	0	0	0	-4.4510000000000005	1.4379999999999997	0	0.829775571708069	0	-0.34375	positive	0	0	0	-1	-2.517	neutral	0	0	2.0050000000000003	1	0	1	0.451	0	-0.013	0.765	-0.216	0.833
Anonymous asked: May I know the format of unboxing video? and is it for album only? Can I do it for... http://t.co/nQ6P1q9T	0	neutral	0	0	0	0	0	0	-4.010000000000001	4.321	0	0.11212158203125	0	-0.6327781677246094	neutral	0	1	0	-1	-1.8239999999999998	neutral	0	0	3.1679999999999997	0	0	1	0.423	-0.07	-0.085	0.585	-0.057	0.616
