content	timeStamp	tweetId	userId	topic	swn3_negative_words	sentiStrength_pos	afinn_positive_words	afinn_positiveness	swn3_neutral_words	afinn_negative_words	afinn_negativeness	label	lex_positive_words	swn3_negativeness	swn3_positive_words	swn3_positiveness	lex_negative_words	supervised_polarity	sentiStrength_neg	emo_joy	emo_anticipation	emo_fear	emo_trust	emo_sadness	emo_anger	emo_surprise	emo_disgust	sentiStrength_neu
â™» @waynp:  Not the MS hate bit tho. &lt; Waddya mean? #microsoft sucks bonobo monkeys' asses... #Linux roolz. For the extremists, there's #BSD	2011-10-19 08:17:52	126572762411172000	noUser	microsoft	4	1	0	0	4	2	-6	negative	0	-1.22265625	1	0.1259651184	2	negative	-4	0	0	1	0	1	1	0	1	negative
RT @kalezo: we strongly recommend students that are following us to sign up for the #imaginecup 2012 contest! http://t.co/ytn5OHym #microsoft	2011-10-19 08:16:53	126572513483436000	noUser	microsoft	0	2	1	2	2	0	0	neutral	1	0	6	0.5697023869	0	neutral	-1	0	0	0	1	0	0	0	0	positive
we strongly recommend students that are following us to sign up for the #imaginecup 2012 contest! http://t.co/ytn5OHym #microsoft	2011-10-19 08:16:22	126572384126894000	noUser	microsoft	0	2	1	2	2	0	0	neutral	1	0	6	0.5697023869	0	neutral	-1	0	0	0	1	0	0	0	0	positive
#Microsoft, #Adobe lose $13.5bn to piracy: Report - The Times of India http://t.co/5IbOBNrH	2011-10-19 08:16:17	126572362316513000	noUser	microsoft	1	1	0	0	2	0	0	negative	0	-0.1730957031	3	0.5234375	1	neutral	-2	0	0	1	0	1	1	1	1	negative
#Microsoft's Steve Ballmer attacks #Android phones - #Telegraph http://t.co/EvkkeA8l via @Telegraph	2011-10-19 08:16:04	126572306230288000	noUser	microsoft	0	1	0	0	2	1	-1	neutral	0	0	0	0	0	neutral	-3	0	0	0	0	0	0	0	0	negative
Rumor: New screen sizes, specs coming to Windows Phones #windowsphone #microsoft: A rumor has surfaced that sugg... http://t.co/wHDrAQO4	2011-10-19 08:15:56	126572275876106000	noUser	microsoft	1	1	0	0	4	0	0	neutral	0	-0.0625	3	0.3590087891	2	neutral	-1	0	1	0	0	2	0	0	0	neutral
Rumor: New screen sizes, specs coming to Windows Phones #windowsphone #microsoft http://t.co/gOQgJvvb #microsoft	2011-10-19 08:15:56	126572275016286000	noUser	microsoft	0	1	0	0	3	0	0	neutral	0	0	3	0.3590087891	1	neutral	-1	0	1	0	0	1	0	0	0	neutral
OMG :) :) #Microsoft #Sharepoint is actually working!  Thanks to my excellent colleague William	2011-10-19 08:10:33	126570919513686000	noUser	microsoft	1	2	2	5	1	0	0	positive	1	-0.0625	3	1.08203125	0	positive	-1	1	0	0	1	0	0	0	0	positive
#Skype often crashing: #microsoft, what are you doing?	2011-10-19 08:10:17	126570851389800000	noUser	microsoft	1	1	0	0	1	0	0	negative	0	-0.125	1	0.21875	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
#Microsoft's #SteveBallmer attacks #Android phones ..... well #windows7mobile is gay, you metro! http://t.co/sQnE1iLb via @Telegraph	2011-10-19 08:09:48	126570732430967000	noUser	microsoft	0	2	0	0	1	1	-1	negative	1	0	2	0.4839098473	0	neutral	-3	0	0	0	0	0	0	0	0	negative
RT @FierceCIO: What happens to #Skype now that it is officially #Microsoft's? http://t.co/9FzSH0RY $MSFT	2011-10-19 08:08:15	126570339105915000	noUser	microsoft	1	1	0	0	2	0	0	neutral	0	-0.00390625	0	0	0	positive	-1	0	0	0	0	0	0	0	0	neutral
â™» @mariospr: Stand up for your freedom to install free software. Please sign up! http://t.co/YOOTfKTM #gnu #against #microsoft	2011-10-19 08:07:37	126570180070482000	noUser	microsoft	1	2	3	4	3	0	0	negative	4	-0.0080566704	6	0.3038098812	1	neutral	-1	1	1	0	1	0	0	0	0	positive
Any #Microsoft trainers in Oxfordshire who offer free training to local charities? Unfortunately out of my catchment area @Makethatlink	2011-10-19 08:05:10	126569564963217000	noUser	microsoft	2	1	1	1	6	0	0	neutral	1	-0.8773841858	3	0.4772868156	1	negative	-2	0	0	0	0	0	0	0	0	negative
If you missed it : #Microsoft working on â€˜PocketTouchâ€™ device input through clothing http://t.co/eqz4HkNk	2011-10-19 08:03:23	126569115082166000	noUser	microsoft	2	1	0	0	3	1	-2	neutral	0	-0.5078125	3	0.052734375	0	neutral	-2	0	0	0	0	0	0	0	0	negative
Windows Phone Tango and Apollo to have new screen resolutions? http://t.co/KJwugoM3 #WP7 #Microsoft	2011-10-19 08:02:04	126568785921573000	noUser	microsoft	2	1	0	0	3	0	0	neutral	0	-0.2807035446	2	0.2886962891	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
wasn't impressed with the #iPhone4S and now not impressed with the #GalaxyNexus, so let's see what #Nokia - #Microsoft have to offer...	2011-10-19 08:00:10	126568308584628000	noUser	microsoft	4	2	2	6	3	0	0	neutral	0	-0.7611722946	2	0.0640417337	0	neutral	-1	0	0	0	0	0	0	0	0	positive
RT @rinconindia: #OpenText #Alchemy Client programs are now compatible with #Microsoft #Office #2007.	2011-10-19 07:59:26	126568122261062000	noUser	microsoft	1	1	0	0	4	0	0	neutral	1	-0.00390625	1	0.40625	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
wasn't impressed with the #iPhone4S and now not impressed with the #GalaxyNexus, so let's see what #Nokia-#Microsoft have to offer...	2011-10-19 07:58:25	126567868065264000	noUser	microsoft	4	2	2	6	3	0	0	neutral	0	-0.7611722946	2	0.0640417337	0	neutral	-1	0	0	0	0	0	0	0	0	positive
#Microsoft CEO Steve Ballmer on Not Buying #Yahoo : â€œSometimes, Youâ€™re Luckyâ€ http://t.co/WMCXWysh	2011-10-19 07:57:09	126567546165015000	noUser	microsoft	2	1	0	0	2	0	0	neutral	0	-0.9375	1	0.03125	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
#Microsoft just bought #Skype officially. So how's the future of #Skype on any other devices/operating systems? :(	2011-10-19 07:56:59	126567507350913000	noUser	microsoft	1	1	0	0	3	0	0	negative	1	-0.375	3	0.2077636719	0	positive	-1	0	0	0	0	0	0	0	0	neutral
#Microsoft excludes tablets from its holiday advertising push http://t.co/kPslZjFC	2011-10-19 07:54:39	126566918911042000	noUser	microsoft	1	1	0	0	1	0	0	neutral	0	-0.0058364868	1	0.0625	0	neutral	-1	1	1	0	0	0	0	0	0	neutral
The debate is, am I allowed to use my BB pen at #Microsoft?	2011-10-19 07:53:09	126566540010193000	noUser	microsoft	2	1	0	0	3	0	0	neutral	0	-0.0625	2	0.0704040527	1	negative	-1	0	0	0	0	0	0	0	0	neutral
been using #microsoft @office for years? well here are some tips to be more efficient that even you might not know! http://t.co/HnXvwypp	2011-10-19 07:52:40	126566417276469000	noUser	microsoft	2	2	0	0	5	0	0	neutral	4	-0.75	6	0.755195858	0	positive	-1	0	1	0	1	0	0	0	0	positive
#Microsoft #LifeCam NX-3000 #Webcam (Gray) Review http://t.co/zJMHBPH7 #nx3000 #laptopwebcam #notebooks #laptop	2011-10-19 07:52:13	126566305716388000	noUser	microsoft	1	1	0	0	2	1	-1	neutral	0	-0.0157470703	1	0.0020141602	0	neutral	-1	0	0	0	0	1	0	0	1	neutral
#Google go went gone..server issues! first time since ages...now my faith in Tech. from #RIM to #Microsoft has been completely lifted	2011-10-19 07:51:25	126566106252063000	noUser	microsoft	1	2	1	1	5	0	0	negative	1	-0.0625	4	0.3862496	0	negative	-1	1	2	0	1	0	0	0	0	positive
RT @sander_koers: #Google Apps vs. #Microsoft #Office 365: &quot;it is clear that Google Apps should be the top choice&quot; http://t.co/OySZmjVi #in	2011-10-19 07:49:33	126565636703924000	noUser	microsoft	3	1	2	3	2	0	0	negative	2	-0.1250038147	2	0.1268615871	0	neutral	-1	0	1	0	1	0	0	0	0	neutral
The Scribble SharePoint Blog: SharePoint 2013 Workflows. Maybe Microsoft can buy Nintex? #Microsoft #SharePoint #SP210 #Workflow #Nintex	2011-10-19 07:47:35	126565140702298000	noUser	microsoft	1	1	0	0	4	0	0	neutral	0	-0.203125	1	0.26953125	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
Ouch!!! #Microsoft #Azure #fail http://t.co/LJpGVZJT	2011-10-19 07:46:24	126564844211155000	noUser	microsoft	1	2	0	0	1	1	-2	negative	0	-0.3321533203	0	0	1	neutral	-2	0	0	0	0	0	0	0	0	negative
@siobhancoda is your anti virus isn't just a 90 day trial, could leave you exposed in the near future #free #microsoft #antivirus #software	2011-10-19 07:43:07	126564015873868000	noUser	microsoft	7	1	1	1	3	3	-3	neutral	2	-0.9541397095	4	0.2797617912	3	neutral	-1	0	0	0	0	1	0	1	0	neutral
Steve Ballmer Says &quot;Luck&quot; Kept Microsoft From Buying Yahoo In 2008 http://t.co/9sDNmC0Y #Microsoft #Yahoo	2011-10-19 07:43:04	126564004612162000	noUser	microsoft	3	1	0	0	2	0	0	neutral	0	-1.125	0	0	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
Microsoft CEO says company got &quot;lucky&quot; when Yahoo deal fell apart #microsoft #steveballmer: Microsoft CEO Steve ... http://t.co/Zyetras0	2011-10-19 07:40:34	126563375189725000	noUser	microsoft	3	1	0	0	4	0	0	neutral	1	-0.326171875	0	0	1	neutral	-1	1	1	0	1	1	0	1	0	neutral
Microsoft CEO says company got &quot;lucky&quot; when Yahoo deal fell apart #microsoft #steveballmer http://t.co/8fxt1ef8 #microsoft	2011-10-19 07:40:34	126563374384423000	noUser	microsoft	3	1	0	0	3	0	0	neutral	1	-0.326171875	0	0	1	neutral	-1	1	1	0	1	1	0	1	0	neutral
Microsoft CEO says company got &quot;lucky&quot; when Yahoo deal fell apart #microsoft #steveballmer http://t.co/qGxn8d2l	2011-10-19 07:40:34	126563373230998000	noUser	microsoft	3	1	0	0	3	0	0	neutral	1	-0.326171875	0	0	1	neutral	-1	1	1	0	1	1	0	1	0	neutral
#Microsoft excludes #tablets from its holiday advertising push http://t.co/QlArpUaT	2011-10-19 07:38:02	126562736242041000	noUser	microsoft	1	1	0	0	1	0	0	neutral	0	-0.0058364868	1	0.0625	0	neutral	-1	1	1	0	0	0	0	0	0	neutral
#microsoft says #android is too complex.  Interesting - from a user angle contrast #windows with #macos for a comparison.http://goo.gl/Wu3Zm	2011-10-19 07:36:55	126562457375351000	noUser	microsoft	5	2	1	2	3	0	0	neutral	1	-0.26171875	2	0.466796875	2	neutral	-1	0	0	0	0	0	0	0	0	positive
#Intervate wins content management partner of the year 2011. #Microsoft #techedafrica	2011-10-19 07:33:39	126561633978946000	noUser	microsoft	0	1	1	4	3	0	0	neutral	1	0	1	0.09375	0	neutral	-1	1	0	0	2	0	0	0	0	neutral
#Intervate wins the portals and collaboration partner of the year 2011 #Microsoft #techedafrica	2011-10-19 07:33:14	126561530258002000	noUser	microsoft	0	1	1	4	3	0	0	neutral	0	0	0	0	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
#Microsoft's Steve Ballmer attacks #Android phones (Telegraph) - http://t.co/9wbIy1Er	2011-10-19 07:32:50	126561428319650000	noUser	microsoft	0	1	0	0	2	1	-1	neutral	0	0	0	0	0	neutral	-3	0	0	0	0	0	0	0	0	negative
#Google Apps vs. #Microsoft #Office 365: &quot;it is clear that Google Apps should be the top choice&quot; http://t.co/KDTD4zRe	2011-10-19 07:30:02	126560723794010000	noUser	microsoft	3	1	2	3	1	0	0	negative	2	-0.1250038147	2	0.1268615871	0	neutral	-1	0	1	0	1	0	0	0	0	neutral
RT @marcfletcher: #Intervate wins the portals and collaboration partner of the year 2011 #Microsoft #techedafrica	2011-10-19 07:26:46	126559900036895000	noUser	microsoft	0	1	1	4	3	0	0	neutral	0	0	0	0	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
RT @internetbh: Microsoft finalises Skype deal - IT Business - News &amp; Features - http://t.co/F9b14RY3: http://t.co/275l0zay #skype #Microsoft	2011-10-19 07:26:41	126559880860545000	noUser	microsoft	0	1	0	0	2	0	0	neutral	1	0	2	0.06640625	0	neutral	-1	1	1	0	1	0	0	1	0	neutral
#windowsphone #wp7 #Microsoft really @google ? http://t.co/vI0htJRr  #icecreamsandwichfail innovation by imitation sad sad	2011-10-19 07:24:15	126559269603648000	noUser	microsoft	3	1	1	1	0	2	-4	positive	1	-1.3125	3	0.6875	2	negative	-5	0	0	0	0	0	0	0	0	negative
#microsoft #SBS 2011 disabling third party software #updates via #gpo	2011-10-19 07:20:57	126558437017530000	noUser	microsoft	1	1	0	0	4	1	-1	negative	0	-0.3125	0	0	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
RT @NeowinFeed: Microsoft CEO says company got &quot;lucky&quot; when Yahoo deal fell apart #microsoft #steveballmer http://t.co/l5uNInSW #neowin	2011-10-19 07:17:44	126557628531876000	noUser	microsoft	3	1	0	0	3	0	0	neutral	1	-0.326171875	0	0	1	neutral	-1	1	1	0	1	1	0	1	0	neutral
Microsoft talks about the Start menu search in Windows 8 http://t.co/P8Go0gkS #microsoft #search #start #windows8	2011-10-19 07:15:55	126557171742810000	noUser	microsoft	2	1	0	0	7	0	0	neutral	0	-0.2499928474	1	0.001953125	0	neutral	-1	0	2	0	0	0	0	0	0	neutral
The more i use Office 2010 the more i fall in love it with. #honest #genius #microsoft	2011-10-19 07:11:06	126555956975911000	noUser	microsoft	2	3	2	5	5	0	0	positive	3	-0.0625	5	1.1541443829	1	neutral	-1	2	0	1	1	2	1	0	1	positive
Microsoft CEO says company got &quot;lucky&quot; when Yahoo deal fell apart #microsoft #steveballmer http://t.co/l5uNInSW #neowin	2011-10-19 07:10:44	126555866332799000	noUser	microsoft	3	1	0	0	3	0	0	neutral	1	-0.326171875	0	0	1	neutral	-1	1	1	0	1	1	0	1	0	neutral
RT @sanjeevgadre: #Ballmer says that #Microsoft dodged a bullet when it failed to acquire #Yahoo in 2008 | Wish 1 of my ex-employers was lucky like that 2	2011-10-19 07:05:26	126554531713651000	noUser	microsoft	4	2	3	6	4	1	-2	neutral	3	-0.5581054688	3	1.0473632813	0	negative	-2	1	0	0	0	0	0	1	0	negative
@guardiantech I love the &quot;And now it is looking to China:&quot; Apple funds sweatshops there while Gates funds a foundation #apple #microsoft	2011-10-19 07:01:34	126553559847289000	noUser	microsoft	3	3	1	3	10	0	0	positive	1	-0.09765625	1	0.3522949219	0	positive	-1	1	0	0	0	0	0	0	0	positive
#Ballmer says that #Microsoft dodged a bullet when it failed to acquire #Yahoo in 2008 | Wish 1 of my ex-employers was lucky like that 2	2011-10-19 07:00:06	126553189511209000	noUser	microsoft	4	2	3	6	4	1	-2	neutral	3	-0.5581054688	3	1.0473632813	0	negative	-2	1	0	0	0	0	0	1	0	negative
Ballmer Feels Lucky Microsoft Didn't Buy Yahoo in 2008, http://t.co/mPZoilRs #microsoft	2011-10-19 06:58:48	126552864876270000	noUser	microsoft	1	2	1	3	1	0	0	neutral	1	-0.3125	2	1.08203125	0	neutral	-1	1	0	0	0	0	0	1	0	positive
#HP VirtualSystem for #Microsoft is the latest solution from HP &amp; Microsoft. http://t.co/w8IXiboT #hpci	2011-10-19 06:58:01	126552665063830000	noUser	microsoft	0	1	1	1	2	0	0	neutral	0	0	2	0.0390625	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
That was a good one(commercial). #microsoft	2011-10-19 06:57:56	126552645497405000	noUser	microsoft	1	2	1	3	0	0	0	positive	1	-0.0625	1	0.7083761115	0	neutral	-1	1	1	0	1	0	0	1	0	positive
#Microsoft employees reveal theyâ€™re working on next-generation #Xbox  http://t.co/XE7RL7a8	2011-10-19 06:46:11	126549688857010000	noUser	microsoft	0	1	0	0	1	0	0	neutral	0	0	2	0.05078125	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
RT @ShawnWildermuth: OMFG: http://t.co/Rit4WJq3 #gates #ballmer #nightAtTheRoxbury #microsoft	2011-10-19 06:42:48	126548837958558000	noUser	microsoft	0	2	0	0	1	0	0	neutral	0	0	0	0	0	neutral	-1	0	0	0	0	0	0	0	0	positive
How #Apple eclipsed #Microsoft http://t.co/KxboqsKj	2011-10-19 06:34:10	126546665342640000	noUser	microsoft	0	1	0	0	1	0	0	negative	0	0	0	0	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
Unmindful Ballmer, collects half a billion, doesn't say thank you.  http://t.co/lwtpXejo #android #google #microsoft	2011-10-19 06:31:42	126546043193147000	noUser	microsoft	5	2	1	2	2	0	0	negative	1	-0.5859375	1	0.0020141602	0	neutral	-1	0	0	0	0	0	0	0	0	positive
@mdhughes I have the strangest feeling we've done this exact thing before. #arial #microsoft	2011-10-19 06:29:08	126545396913816000	noUser	microsoft	4	1	1	1	2	0	0	neutral	0	-0.2035551071	1	0.015625	1	neutral	-1	1	1	1	1	1	1	1	1	neutral
TV that you can play:Kinect Nat Geo TV http://t.co/71ToAeV0 #NationalGeographic #Microsoft #Kinect #Xbox	2011-10-19 06:28:11	126545157708452000	noUser	microsoft	0	1	0	0	3	0	0	neutral	0	0	0	0	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
#Apple eclipsed #Microsoft http://t.co/wEdPbcPx	2011-10-19 06:20:30	126543225501651000	noUser	microsoft	0	1	0	0	1	0	0	negative	0	0	0	0	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
Microsoft #Cloud Services, ...federal government appears to have resulted in a decision favoring #Microsoft http://t.co/bz0uabpP	2011-10-19 06:19:15	126542911654478000	noUser	microsoft	3	2	0	0	4	0	0	neutral	0	-0.2451810837	1	0.015625	1	neutral	-1	0	0	1	0	0	0	0	0	positive
Microsoft Wins #Cloud Services Dispute federal government appears to have resulted in a decision favoring #Microsoft http://t.co/bz0uabpP	2011-10-19 06:17:16	126542412226105000	noUser	microsoft	3	2	1	4	4	1	-2	neutral	0	-0.2451810837	2	0.046875	2	neutral	-1	0	0	1	0	0	1	0	0	positive
Any surface touch http://t.co/ymNtCIKG #Microsoft #Technology	2011-10-19 06:11:51	126541046615245000	noUser	microsoft	0	1	0	0	2	0	0	neutral	0	0	2	0.0673370101	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
#microsoft #3Q (or 1Q12) #conferencecall 10/20/11 http://t.co/zm9Dye63	2011-10-19 06:02:33	126538706944401000	noUser	microsoft	0	1	0	0	1	0	0	neutral	0	0	0	0	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
Free Microsoft adCenter Credits http://t.co/OBUxExci #webhostingcoupon #adcenter #credits #free #microsoft	2011-10-19 05:59:20	126537896999125000	noUser	microsoft	0	1	2	2	2	0	0	neutral	2	0	2	0.0795431137	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
RT @SQLServer: #Microsoft made many announcements at #SQLPass Summit. Read the blog post for a recap: http://t.co/KSgglnDC #sqlserver #sql2012 #MSBI	2011-10-19 05:52:42	126536228538565000	noUser	microsoft	2	1	0	0	5	0	0	neutral	0	-0.0627441406	2	0.1253662109	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
#Microsoft excludes tablets from its holiday advertising #push: Fresh details of Microsoftâ€™sâ€¦ http://t.co/SXFPd9Xj	2011-10-19 05:52:29	126536172867559000	noUser	microsoft	2	1	1	1	2	0	0	neutral	1	-0.009223938	1	0.0625	0	neutral	-1	1	1	0	0	0	0	0	0	neutral
Hm... Can't decide if I should like it or not... #Microsoft #OmniTouch  http://t.co/k074N0z2	2011-10-19 05:51:36	126535951764820000	noUser	microsoft	2	1	1	2	5	0	0	neutral	1	-0.65625	1	0.1801757813	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
Amazing that at #microsoft #TechEdAfrica everyone is running iOS phones !	2011-10-19 05:44:54	126534265205830000	noUser	microsoft	0	3	1	4	1	0	0	neutral	1	0	2	0.5627441406	0	neutral	-1	0	0	0	0	0	0	0	0	positive
RT @WesleyBackelant: Marketeer of the Year @ http://t.co/O07MOLI4 Please support @davidmerzel #microsoft	2011-10-19 05:44:37	126534195777520000	noUser	microsoft	0	2	2	3	1	0	0	neutral	2	0	2	0.2573242188	0	neutral	-1	0	0	0	0	0	0	0	0	positive
#Microsoft extends revenue guarantees to Yahoo: Yahoo disclosed today that Microsoft extendedâ€¦ http://t.co/NWLalDdd	2011-10-19 05:36:40	126532191831343000	noUser	microsoft	2	1	1	1	0	0	0	neutral	0	-0.625	3	0.453125	0	neutral	-1	0	0	0	1	0	0	0	0	neutral
Welcome Skype to the #Microsoft family. We can do amazing things together. http://t.co/YKCHtu8h #welcomeskype	2011-10-19 05:36:00	126532025552347000	noUser	microsoft	1	3	2	6	3	0	0	positive	2	-0.1249656677	3	0.548828125	0	neutral	-1	0	0	0	0	0	0	0	0	positive
&lt;3 u #microsoft!!!	2011-10-19 05:27:32	126529895923843000	noUser	microsoft	0	2	0	0	1	0	0	positive	0	0	0	0	0	neutral	-1	0	0	0	0	0	0	0	0	positive
Ballmer On Not Buying #Yahoo: â€œSometimes Youâ€™re Luckyâ€ http://t.co/7ButjnVO &gt; most interesting part = nascent #Microsoft cloud leadership	2011-10-19 05:23:57	126528995394200000	noUser	microsoft	3	2	1	2	5	0	0	neutral	1	-0.9957275391	2	0.40625	1	neutral	-1	0	1	0	0	0	0	0	0	positive
New Microsoft Security Essentials v2.1 Released with updated Antimalware Engine http://t.co/2etgYjEZ #Microsoft #SecurityEssentials #Windows	2011-10-19 05:21:11	126528296354726000	noUser	microsoft	0	2	0	0	2	0	0	neutral	1	0	2	0.2681884766	0	neutral	-1	0	0	0	0	0	0	0	0	positive
#MIcrosoft Launches Reseller RewardHub for Resllers http://t.co/scPUl9Yz	2011-10-19 05:20:47	126528197750829000	noUser	microsoft	0	2	0	0	0	0	0	neutral	0	0	0	0	0	neutral	-1	0	0	0	0	0	0	0	0	positive
RT @Maven_Infosoft: #Patent Wars: #Google vs. #Samsung vs. #Apple vs. #Motorola vs. #Microsoft vs. #Oracle -  http://t.co/PjxURwrp	2011-10-19 05:16:00	126526992609849000	noUser	microsoft	1	1	0	0	1	0	0	neutral	0	-0.0625	2	0.107421875	0	neutral	-3	0	1	0	1	0	0	0	0	negative
Cyclone II 1.0.2 http://t.co/n6LR23KJ #c++ #microsoft #music	2011-10-19 05:11:58	126525976925585000	noUser	microsoft	1	1	0	0	1	0	0	neutral	0	-0.0625	1	0.109375	0	neutral	-1	1	0	1	0	1	0	1	0	neutral
http://t.co/5oK4XcOw Microsoft !! i hate you again !! #microsoft	2011-10-19 05:11:47	126525932625334000	noUser	microsoft	2	2	0	0	1	1	-3	negative	0	-0.53125	0	0	1	negative	-4	0	0	1	0	1	1	0	1	negative
Zero-day exploits are low in number, but pose big threat, experts say: http://t.co/Tk7i6fw4 #Microsoft #ITsecurity	2011-10-19 05:05:04	126524240324338000	noUser	microsoft	4	1	1	1	3	2	-4	neutral	0	-0.182346344	2	0.1389389038	2	neutral	-3	0	0	1	0	0	1	0	0	negative
Coursey, Forbes - Open Letter: *Steve Ballmer, Please Retire*; http://t.co/1uYbXD0Q #OpenLetter #SteveBallmer #Microsoft	2011-10-19 05:00:16	126523034906530000	noUser	microsoft	1	2	1	1	1	0	0	neutral	2	-1.086701377062127E-5	2	0.0942382813	1	neutral	-1	0	1	0	0	0	0	0	0	positive
#Patent Wars: #Google vs. #Samsung vs. #Apple vs. #Motorola vs. #Microsoft vs. #Oracle -  http://t.co/PjxURwrp	2011-10-19 04:59:12	126522766261367000	noUser	microsoft	1	1	0	0	1	0	0	neutral	0	-0.0625	2	0.107421875	0	neutral	-3	0	1	0	1	0	0	0	0	negative
#Microsoft #Cloud Microsoft - Capture the Cloud: ... through the Rookie, Veteran, and All-Star tiers provid... http://t.co/tnxYUxvA #TCN	2011-10-19 04:58:46	126522655892447000	noUser	microsoft	3	1	0	0	0	0	0	neutral	0	-0.3664550781	3	0.119140625	2	neutral	-1	0	0	0	1	0	0	0	0	neutral
#Microsoft Natural #Ergonomic #Keyboard 4000 Review http://t.co/blz7dtsy	2011-10-19 04:47:39	126519858035823000	noUser	microsoft	0	1	1	1	2	0	0	neutral	1	0	2	0.0020446777	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
Open Letter: Steve Ballmer, Please Retire - Forbes - Please retweet! #MSFT needs a techie leader. http://t.co/E8uMRmro #microsoft #ballmer	2011-10-19 04:46:45	126519630868120000	noUser	microsoft	2	2	2	2	2	0	0	negative	3	-0.062510867	5	0.8129882813	1	neutral	-1	0	1	0	1	0	0	0	0	positive
@ParadoxicalMike yes... our is under lock and key... we are guarded by the mighty #Microsoft.... unlike #google with it's androids	2011-10-19 04:46:36	126519595682120000	noUser	microsoft	5	1	1	1	2	0	0	neutral	2	-0.7671051025	4	1.1250038147	0	neutral	-1	1	0	1	2	0	1	0	0	neutral
@MatthewGPhy One Operating System to rule them all and in the darkness bind them.  #Microsoft	2011-10-19 04:42:44	126518620095394000	noUser	microsoft	2	1	0	0	2	1	-1	negative	0	-0.5185546875	4	0.3808631897	1	neutral	-1	0	0	2	2	1	1	0	0	neutral
